SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,POPEST_MALE,POPEST_FEM,AGE04_MALE,AGE04_FEM,AGE59_MALE,AGE59_FEM,AGE1014_MALE,AGE1014_FEM,AGE1519_MALE,AGE1519_FEM,AGE2024_MALE,AGE2024_FEM,AGE2529_MALE,AGE2529_FEM,AGE3034_MALE,AGE3034_FEM,AGE3539_MALE,AGE3539_FEM,AGE4044_MALE,AGE4044_FEM,AGE4549_MALE,AGE4549_FEM,AGE5054_MALE,AGE5054_FEM,AGE5559_MALE,AGE5559_FEM,AGE6064_MALE,AGE6064_FEM,AGE6569_MALE,AGE6569_FEM,AGE7074_MALE,AGE7074_FEM,AGE7579_MALE,AGE7579_FEM,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_MALE,AGE85PLUS_FEM
50,6,97,California,Sonoma County,7,244111,254449,13558,13082,14754,14195,15096,14240,15245,15361,16790,15435,16742,15503,16618,16256,15212,14698,15202,15243,16083,16198,17602,19206,17818,19497,16842,19020,14175,15993,8988,10359,5584,6949,3768,5361,4034,7853
50,6,97,California,Sonoma County,8,244927,255936,13209,12974,14719,14039,15047,14323,15074,15112,15971,14961,17099,15773,16640,16125,15689,15346,14895,14779,16023,16118,17285,18833,17738,19461,17016,19187,15013,17047,9701,11243,5827,7299,3831,5358,4150,7958
50,6,97,California,Sonoma County,9,245584,256963,12924,12730,14599,13848,14979,14233,14930,14980,15261,14774,17282,15955,16668,16045,16129,15860,14756,14427,15974,16184,16871,18133,17761,19434,17057,19400,15822,17935,10284,11980,6169,7708,3907,5416,4211,7921
50,6,97,California,Sonoma County,10,245589,256880,12902,12442,14104,13568,14903,14173,14902,14802,14797,14388,17229,15782,16648,15888,16333,16182,14791,14515,15823,16064,16475,17371,17566,19313,17094,19446,15559,18007,11585,13368,6596,8164,4014,5547,4268,7860
50,6,97,California,Sonoma County,11,243377,255266,12459,12054,13712,13242,14683,14041,14832,14775,14001,13855,16901,15593,16307,15500,16459,16355,14851,14548,15369,15690,15967,16566,17210,18917,16938,19074,15535,18244,12423,14301,7158,8897,4235,5808,4337,7806
50,6,97,California,Sonoma County,12,241221,253115,12152,11696,13312,12968,14332,13712,14797,14611,13650,13550,16319,15069,16092,15280,16397,16317,14989,14690,14927,15021,15551,15876,16760,18647,16591,18707,15610,18340,13083,15243,7766,9544,4464,6076,4429,7768
50,6,99,California,Stanislaus County,4,255913,261647,20254,19363,20480,19562,20813,19713,21621,19693,19503,19318,18319,18133,17363,17220,16069,16261,16722,17045,16962,17523,17003,17450,14450,15314,11916,12986,8369,9502,5871,7129,4421,5795,3098,4627,2679,5013
50,6,99,California,Stanislaus County,5,257233,263191,20161,19176,20582,19793,20609,19629,21140,19452,19731,19551,18527,18267,17487,17491,16131,16234,16685,16982,16530,17095,17074,17477,14891,15703,12006,13033,9140,10276,6164,7432,4523,5932,3094,4579,2758,5089
50,6,99,California,Stanislaus County,6,258814,264637,19822,18967,20596,19975,20732,19640,20707,19287,19865,19278,18765,18363,17928,17763,16351,16421,16580,16808,16263,16774,17085,17562,15070,15939,12335,13344,9589,10811,6531,7833,4608,6099,3179,4572,2808,5201
50,6,99,California,Stanislaus County,7,261122,266893,19902,19085,20790,20150,20715,19676,20353,19104,20002,19139,19074,18760,18308,18032,16632,16578,16342,16552,16168,16569,17037,17694,15311,16211,12688,13720,10068,11332,6834,8187,4787,6192,3248,4623,2863,5289
50,6,99,California,Stanislaus County,8,263837,269374,19955,19178,20995,20314,20823,19845,20233,19050,19661,18762,19658,19292,18653,18295,17109,16971,16235,16296,16220,16565,16738,17468,15732,16457,13017,13984,10387,11959,7198,8539,4910,6285,3323,4725,2990,5389
50,6,99,California,Stanislaus County,9,266723,272532,20062,19387,21148,20581,21257,20136,20160,19022,19237,18225,20473,20230,18994,18572,17537,17515,16090,16145,16378,16725,16350,17048,15942,16714,13378,14445,10815,12330,7503,8847,4999,6366,3362,4849,3038,5395
50,6,99,California,Stanislaus County,10,269618,275099,20285,19440,21095,20568,21478,20739,20237,18980,19186,18196,20715,20506,19386,18655,17954,17926,16281,16190,16433,16783,16113,16697,16088,16800,13727,14795,10829,12447,8136,9537,5180,6550,3448,4928,3047,5362
50,6,99,California,Stanislaus County,11,271479,276647,20097,19345,21093,20490,21683,21026,20334,19036,18885,18079,20769,20399,19615,18915,18496,18136,16557,16418,16404,16590,15848,16361,16103,16848,13970,15034,11033,12689,8488,9996,5464,6905,3489,4978,3151,5402
50,6,99,California,Stanislaus County,12,272956,277704,19920,19217,21069,20277,21834,21144,20365,19172,18607,17872,20967,20181,19767,19266,18922,18418,16790,16527,16194,16257,15664,16037,16049,16865,14095,15263,11265,12986,8850,10467,5710,7275,3635,5063,3253,5417
50,6,101,California,Sutter County,4,46866,47616,3540,3380,3717,3528,3558,3489,3707,3287,3417,3197,3267,3272,3113,3007,2770,2904,2959,2986,3253,3182,3087,3183,2701,2837,2374,2509,1671,2031,1343,1543,1113,1280,756,963,520,1038
50,6,101,California,Sutter County,5,46802,47387,3437,3273,3742,3537,3591,3493,3534,3195,3482,3231,3301,3162,3020,3044,2800,2840,2915,2940,3095,3053,3111,3190,2760,2932,2361,2441,1795,2116,1387,1582,1086,1353,807,957,578,1048
50,6,101,California,Sutter County,6,46994,47513,3363,3199,3747,3495,3573,3481,3451,3177,3484,3247,3332,3199,3045,3036,2827,2822,2911,2950,2988,2999,3142,3218,2879,2959,2333,2450,1929,2169,1415,1682,1129,1354,839,1005,607,1071
50,6,101,California,Sutter County,7,47081,47697,3397,3096,3670,3518,3674,3494,3375,3192,3428,3186,3340,3190,3056,3175,2877,2808,2868,2871,2843,2932,3133,3198,2909,3030,2392,2524,2025,2237,1451,1762,1125,1358,879,1028,639,1098
50,6,101,California,Sutter County,8,47307,47975,3388,3169,3624,3438,3728,3463,3341,3179,3400,3131,3355,3279,3069,3176,2957,2884,2772,2835,2830,2925,3099,3136,2947,3049,2502,2637,2126,2264,1473,1847,1117,1362,904,1064,675,1137
50,6,101,California,Sutter County,9,47643,48099,3405,3234,3648,3465,3729,3472,3378,3178,3311,2960,3525,3335,3120,3180,2987,2940,2729,2847,2798,2854,3080,3027,2939,3084,2570,2718,2157,2292,1495,1910,1142,1349,873,1068,757,1186
50,6,101,California,Sutter County,10,47877,48327,3456,3209,3583,3367,3760,3537,3348,3171,3174,2955,3691,3394,3210,3170,3011,3028,2734,2808,2785,2871,2957,2958,2971,3140,2677,2799,2098,2265,1613,1943,1188,1418,832,1108,789,1186
50,6,101,California,Sutter County,11,47997,48351,3444,3197,3479,3260,3738,3541,3379,3173,3133,2916,3666,3405,3333,3213,3014,3070,2792,2793,2741,2858,2884,2915,2975,3096,2740,2855,2092,2286,1740,1969,1191,1530,854,1063,802,1211
50,6,101,California,Sutter County,12,48303,48668,3400,3304,3529,3219,3730,3508,3387,3223,3059,2926,3728,3367,3348,3222,3079,3146,2890,2845,2729,2833,2806,2852,3027,3125,2739,2855,2168,2345,1812,1992,1243,1608,812,1076,817,1222
50,6,103,California,Tehama County,4,31560,31771,2170,2037,2230,2042,2197,2165,2338,2181,1920,1798,1867,1752,1836,1732,1765,1679,1828,1838,2169,2229,2334,2376,2002,2244,2140,2150,1528,1712,1257,1342,936,1006,600,741,443,747
50,6,103,California,Tehama County,5,31509,31703,2086,1904,2264,2099,2189,2105,2197,2104,1934,1801,1904,1782,1806,1716,1792,1649,1806,1834,2066,2110,2323,2412,2069,2263,2068,2136,1704,1833,1294,1393,922,1039,615,744,470,779
50,6,103,California,Tehama County,6,31302,31573,2005,1878,2202,2124,2144,2032,2137,2049,1982,1857,1858,1777,1814,1720,1779,1599,1778,1793,1944,1976,2365,2454,2124,2268,1988,2126,1792,1892,1348,1462,933,1090,633,702,476,774
50,6,103,California,Tehama County,7,31201,31600,1998,1903,2206,2117,2144,2017,2111,1990,2025,1841,1778,1796,1845,1722,1749,1633,1757,1743,1855,1889,2317,2470,2164,2266,1954,2141,1869,1930,1338,1529,969,1116,651,720,471,777
50,6,103,California,Tehama County,8,31402,31756,1987,1942,2266,2107,2211,2028,2017,1958,1973,1841,1846,1855,1853,1737,1790,1679,1756,1697,1809,1821,2185,2361,2261,2362,1974,2163,1938,1963,1323,1551,1032,1111,677,760,504,820
50,6,103,California,Tehama County,9,31514,31939,2001,2024,2257,2087,2226,2055,2010,1939,1891,1705,1938,1916,1876,1766,1802,1752,1739,1646,1787,1812,2117,2265,2296,2385,1942,2178,2007,2096,1339,1523,1044,1169,698,779,544,842
50,6,103,California,Tehama County,10,31668,32179,2046,2069,2193,2035,2261,2137,2009,1941,1881,1719,1976,1905,1891,1805,1792,1762,1781,1644,1744,1796,2055,2131,2261,2487,2036,2210,1910,2033,1479,1634,1096,1234,682,790,575,847
50,6,103,California,Tehama County,11,31806,32212,2054,2021,2169,2035,2298,2193,2001,1912,1835,1670,2070,1957,1880,1810,1880,1771,1737,1677,1793,1746,1929,1999,2255,2541,2062,2197,1834,2037,1563,1687,1146,1283,696,839,604,837
50,6,103,California,Tehama County,12,32366,32718,1987,1987,2224,2080,2308,2265,2112,1906,1797,1664,2154,2006,1925,1930,2034,1834,1774,1730,1776,1747,1912,1907,2277,2573,2160,2235,1808,2072,1611,1726,1140,1345,733,874,634,837
50,6,105,California,Trinity County,4,7052,6633,309,289,371,317,316,354,405,371,301,240,332,285,337,304,338,313,393,334,470,489,600,645,710,679,700,654,553,448,388,330,249,257,160,171,120,153
50,6,105,California,Trinity County,5,6933,6556,284,295,367,286,293,328,380,359,316,234,305,261,347,316,324,319,376,328,448,434,575,617,696,690,689,655,592,492,392,350,268,252,160,177,121,163
50,6,105,California,Trinity County,6,6882,6545,303,301,351,299,299,310,354,353,324,253,288,264,350,315,317,318,373,313,406,379,551,585,648,718,701,645,617,525,430,367,273,243,168,187,129,170
50,6,105,California,Trinity County,7,6703,6425,289,293,311,296,320,283,324,350,300,279,279,247,361,303,301,312,338,307,383,338,532,542,606,684,707,664,619,543,444,384,289,230,167,207,133,163
50,6,105,California,Trinity County,8,6742,6352,320,270,302,303,345,284,306,327,308,264,258,241,384,312,326,328,333,315,371,316,498,520,572,626,711,695,627,562,476,377,288,235,176,205,141,172
50,6,105,California,Trinity County,9,6593,6235,311,255,286,281,365,289,290,295,296,270,255,250,329,300,333,322,342,317,356,312,455,473,561,599,679,695,641,596,465,360,297,267,178,188,154,166
50,6,105,California,Trinity County,10,6557,6169,311,246,301,292,359,292,299,285,271,256,274,235,313,287,344,337,329,317,347,312,443,438,548,565,672,693,630,587,496,395,291,281,187,179,142,172
50,6,105,California,Trinity County,11,6446,6121,307,258,301,283,361,291,289,272,259,239,271,269,301,281,339,327,315,329,357,301,415,392,536,543,622,670,638,601,507,418,306,300,185,175,137,172
50,6,105,California,Trinity County,12,6314,5971,308,260,294,283,334,286,299,236,253,236,286,273,263,251,353,307,326,336,336,306,388,350,512,517,574,643,651,606,512,430,308,305,190,173,127,173
50,6,107,California,Tulare County,4,223688,223096,21020,20110,20624,19742,19846,19210,19722,18488,17560,16226,16201,15902,15540,14950,13927,13761,13763,13540,13334,13361,12776,12860,11007,11340,9240,9844,6612,7170,4751,5372,3327,4339,2430,3389,2008,3492
50,6,107,California,Tulare County,5,225052,224727,20973,19937,20897,19967,19772,19288,19390,18244,17873,16721,16130,15741,15861,15322,14014,13783,13742,13525,13167,13085,12818,12942,11284,11721,9275,9792,7054,7667,4947,5603,3395,4373,2420,3400,2040,3616
50,6,107,California,Tulare County,6,226333,226127,20719,19632,21164,20125,19895,19341,18938,18041,18014,17131,16189,15663,16100,15509,14119,14062,13819,13390,13130,13060,12796,12928,11481,11932,9438,9973,7390,7967,5140,5857,3530,4478,2420,3343,2051,3695
50,6,107,California,Tulare County,7,227558,227580,20544,19473,21177,20287,20123,19384,18734,18011,18049,17157,16409,15730,16168,15723,14312,14269,13696,13308,13027,12934,12776,12947,11653,12055,9522,10298,7846,8266,5327,6026,3633,4634,2454,3357,2108,3721
50,6,107,California,Tulare County,8,228476,228685,20123,19197,21189,20215,20258,19497,18833,17995,17718,17003,16572,15922,16108,15885,14721,14381,13555,13342,13075,12846,12737,12922,11815,12231,9764,10424,8059,8668,5502,6289,3808,4685,2443,3402,2196,3781
50,6,107,California,Tulare County,9,229573,229662,19789,18799,21246,20283,20361,19489,18957,18089,17255,16659,17057,16256,15914,15749,15134,14802,13438,13321,13184,12940,12666,12703,11896,12347,10050,10675,8287,9047,5699,6532,3910,4736,2470,3440,2260,3795
50,6,107,California,Tulare County,10,231249,231059,19386,18298,21230,20259,20771,19952,18971,18139,17080,16512,17339,16514,15930,15626,15554,15131,13588,13457,13296,13081,12515,12537,11992,12372,10298,11056,8254,8950,6167,6980,4044,4914,2519,3477,2315,3804
50,6,107,California,Tulare County,11,232339,232250,18953,18039,21137,20047,21035,20201,19100,18223,16710,16430,17624,16840,15958,15548,15906,15334,13739,13800,13256,12895,12440,12513,12043,12374,10453,11173,8379,9168,6478,7258,4165,5123,2614,3524,2349,3760
50,6,107,California,Tulare County,12,232989,233206,18615,17770,20873,19980,21101,20219,19222,18335,16488,16327,17670,16988,16170,15581,16070,15582,13980,13969,13097,12830,12369,12376,11998,12424,10615,11255,8470,9415,6818,7488,4316,5251,2743,3634,2374,3782
50,6,109,California,Tuolumne County,4,28836,25994,1157,1122,1276,1208,1428,1334,1595,1420,1763,1289,1936,1233,1816,1206,1545,1052,1849,1334,1961,1634,2279,2191,2388,2484,2403,2346,1835,1842,1359,1433,977,1065,683,880,586,921
50,6,109,California,Tuolumne County,5,28431,25790,1144,1132,1302,1205,1357,1273,1540,1381,1804,1310,1873,1233,1805,1213,1518,1050,1773,1299,1845,1514,2152,2072,2311,2469,2357,2283,1971,2014,1401,1472,1000,1070,692,848,586,952
50,6,109,California,Tuolumne County,6,28190,25807,1172,1151,1275,1212,1343,1206,1478,1356,1780,1345,1786,1190,1835,1280,1503,1088,1690,1264,1779,1420,2022,2020,2290,2420,2371,2368,2052,2080,1459,1522,1028,1113,741,821,586,951
50,6,109,California,Tuolumne County,7,28113,25738,1190,1164,1272,1182,1335,1191,1454,1298,1738,1264,1813,1254,1839,1286,1576,1154,1655,1193,1689,1414,1928,1908,2271,2342,2336,2429,2125,2133,1497,1607,1068,1146,714,824,613,949
50,6,109,California,Tuolumne County,8,27861,25754,1231,1178,1246,1148,1285,1207,1406,1244,1656,1276,1828,1286,1828,1281,1556,1207,1581,1163,1642,1351,1829,1828,2207,2276,2373,2477,2198,2189,1568,1660,1119,1212,688,839,620,932
50,6,109,California,Tuolumne County,9,27899,25871,1170,1212,1269,1165,1300,1218,1361,1214,1613,1246,1915,1314,1777,1313,1653,1248,1552,1119,1660,1361,1768,1733,2132,2211,2362,2526,2272,2266,1652,1695,1148,1255,701,837,594,938
50,6,109,California,Tuolumne County,10,28002,25974,1140,1210,1278,1203,1365,1219,1334,1190,1546,1193,1974,1377,1796,1320,1746,1296,1571,1144,1621,1336,1727,1627,2038,2140,2276,2527,2279,2237,1788,1907,1165,1265,745,842,613,941
50,6,109,California,Tuolumne County,11,28206,26181,1184,1219,1280,1252,1376,1254,1312,1188,1537,1150,1960,1410,1807,1312,1811,1386,1630,1193,1598,1302,1663,1513,1937,2114,2310,2461,2272,2319,1888,1957,1209,1319,782,882,650,950
50,6,109,California,Tuolumne County,12,28213,26265,1192,1216,1270,1280,1374,1282,1293,1192,1508,1098,1956,1362,1815,1390,1814,1380,1672,1235,1573,1251,1584,1465,1843,2019,2303,2402,2289,2416,1980,2005,1254,1382,817,927,676,963
50,6,111,California,Ventura County,4,411839,418260,28018,27072,29146,28148,30208,29001,32327,30393,30559,27583,28433,26245,26727,25660,25437,26112,28859,28856,30023,30952,30389,31641,25998,27257,21658,23116,15016,16548,10394,12258,7872,9862,5625,7985,5150,9571
50,6,111,California,Ventura County,5,413087,420429,27709,26805,29242,28272,29690,28632,31562,29787,30828,28700,28453,26048,27038,25837,25298,25884,28368,28557,29444,30178,30382,31650,26965,28073,21462,23201,16491,18047,11093,12822,7891,10090,5847,8035,5324,9811
50,6,111,California,Ventura County,6,414997,423139,27374,26421,29240,28254,29430,28569,30869,29361,31381,29358,28470,26061,27474,26193,25203,25735,27839,28316,28867,29546,30273,31634,27832,28746,21915,23864,17371,18920,11826,13726,8118,10352,6003,8119,5512,9964
50,6,111,California,Ventura County,7,416731,425566,27251,26128,28854,28068,29199,28545,30394,28835,31452,29817,28781,26478,27741,26331,25484,25976,27105,27596,28339,28944,30308,31527,28258,29380,22659,24554,18222,19977,12507,14445,8365,10663,6149,8181,5663,10121
50,6,111,California,Ventura County,8,418646,427156,27030,25837,28433,27734,28979,28315,29912,28502,31134,29542,29548,27130,27848,26263,26114,26125,26103,26988,28381,28718,29879,30986,28635,29904,23528,25322,19177,21000,13114,15191,8675,11007,6264,8318,5892,10274
50,6,111,California,Ventura County,9,419522,427801,26476,25228,28142,27256,29062,28222,29391,28173,30323,28918,30296,27772,27984,26283,26605,26265,25378,26304,28242,28820,29240,30046,28975,30394,24237,26002,19952,22001,13683,15745,9092,11430,6365,8520,6079,10422
50,6,111,California,Ventura County,10,420263,428781,26003,24852,27585,26867,29005,28073,28986,28009,29585,28395,30697,28442,28196,26314,27128,26394,25280,26076,27866,28536,28629,29326,29038,30433,25170,26659,19759,22065,14960,17064,9675,11946,6352,8775,6349,10555
50,6,111,California,Ventura County,11,419784,428358,25378,24161,27146,26571,28874,27822,28602,27644,28923,27846,30800,28744,28283,26245,27487,26696,25105,25947,27320,28050,28048,28596,28797,30162,25882,27096,20009,22466,15782,17794,10303,12759,6532,8957,6513,10802
50,6,111,California,Ventura County,12,418712,427294,24757,23636,26917,26023,28280,27365,28228,27425,28333,27358,30732,28833,28422,26283,27495,26596,25295,25830,26475,27309,27488,28031,28660,29878,26170,27482,20597,22961,16524,18688,10885,13338,6778,9191,6676,11067
50,6,113,California,Yolo County,4,98347,103607,6317,6044,6255,6137,6428,6053,8989,9716,13949,15159,7299,6974,6621,6634,5834,5853,5851,6050,5953,6292,5975,6391,5397,5860,4525,4938,3001,3425,2168,2505,1520,1992,1184,1605,1081,1979
50,6,113,California,Yolo County,5,99604,104972,6210,5935,6483,6278,6323,6052,9253,10145,14361,15716,7102,6672,6821,6828,5888,5844,5861,6077,5849,6107,5974,6340,5519,5974,4496,4942,3279,3752,2298,2599,1551,2040,1217,1635,1119,2036
50,6,113,California,Yolo County,6,100597,105695,6278,5976,6446,6254,6288,6039,9255,10195,14562,15717,7223,6735,6968,6880,5961,5955,5848,5964,5810,6016,5875,6281,5546,6062,4594,5055,3483,3983,2477,2769,1598,2096,1235,1643,1150,2075
50,6,113,California,Yolo County,7,101628,106770,6359,6000,6519,6280,6320,6204,9007,9811,14484,15723,7514,7011,6980,6959,6158,6173,5806,5917,5830,5992,5883,6285,5557,6087,4799,5260,3688,4197,2592,2919,1689,2195,1238,1632,1205,2125
50,6,113,California,Yolo County,8,103313,108724,6355,6064,6577,6359,6366,6189,9347,10165,14571,15876,7900,7412,6863,6914,6388,6449,5830,5787,5825,6087,5886,6226,5639,6158,4872,5433,3940,4407,2656,3140,1796,2225,1246,1653,1256,2180
50,6,113,California,Yolo County,9,104850,110777,6303,6112,6580,6337,6510,6405,9832,10811,14549,15983,8217,7828,6893,6734,6616,6784,5800,5846,5807,6037,5782,6089,5691,6150,4940,5565,4121,4675,2737,3265,1907,2232,1249,1727,1316,2197
50,6,113,California,Yolo County,10,105980,112497,6259,6091,6446,6328,6684,6499,10088,11175,14550,16302,8396,8015,6928,6667,6674,6947,5955,5920,5737,6067,5744,5989,5753,6140,5039,5662,4124,4752,2999,3557,2011,2359,1282,1766,1311,2261
50,6,113,California,Yolo County,11,106696,113422,6185,5981,6461,6368,6714,6517,10152,11345,14525,16247,8315,8149,6966,6650,6860,7112,6076,5989,5754,5975,5705,5932,5695,6092,5129,5789,4172,4853,3185,3769,2167,2549,1314,1835,1321,2270
50,6,113,California,Yolo County,12,106876,113624,5934,5841,6513,6327,6672,6527,10356,11564,14370,16167,8244,7957,6989,6578,6890,7192,6151,6125,5732,5860,5670,5819,5581,5991,5163,5779,4286,5008,3303,3962,2295,2679,1374,1923,1353,2325
50,6,115,California,Yuba County,4,36529,35960,3194,2933,3050,2867,2894,2630,2698,2567,2843,2671,2801,2722,2570,2581,2179,2138,2221,2108,2339,2241,2334,2452,2138,2173,1846,1867,1133,1268,900,996,668,704,408,553,313,489
50,6,115,California,Yuba County,5,36737,36037,3182,2981,3048,2855,2830,2636,2661,2472,2996,2693,2932,2788,2559,2604,2196,2152,2185,2061,2211,2161,2299,2415,2197,2235,1833,1839,1265,1394,944,987,656,725,411,518,332,521
50,6,115,California,Yuba County,6,36912,36178,3154,2981,3021,2878,2833,2577,2596,2467,3084,2650,2967,2856,2646,2667,2237,2215,2127,2095,2172,2041,2265,2363,2178,2282,1877,1827,1363,1482,991,1025,639,769,429,499,333,504
50,6,115,California,Yuba County,7,37243,36290,3093,3012,3047,2880,2824,2545,2549,2415,3200,2607,3047,2960,2710,2663,2334,2244,2060,2022,2086,2034,2265,2286,2197,2255,1942,1915,1458,1574,1005,1083,661,776,443,498,322,521
50,6,115,California,Yuba County,8,37503,36542,3104,3013,3018,2896,2825,2626,2566,2329,3152,2556,3091,2933,2767,2680,2424,2345,2037,2048,2027,2006,2243,2178,2169,2289,1999,2013,1604,1655,997,1141,704,796,454,502,322,536
50,6,115,California,Yuba County,9,37971,36981,3069,2959,2991,2894,2864,2691,2662,2306,3172,2549,3102,2951,2858,2761,2499,2417,2047,2060,2021,2078,2201,2107,2193,2266,2028,2103,1731,1777,1002,1154,727,823,474,540,330,545
50,6,115,California,Yuba County,10,38775,37803,3143,2978,3067,3033,2989,2751,2686,2372,3134,2464,3144,3056,2977,2865,2599,2601,2131,2051,2029,2075,2163,2086,2202,2318,2076,2118,1723,1787,1102,1307,788,838,459,560,363,543
50,6,115,California,Yuba County,11,39249,38308,3175,2915,3142,3101,3034,2866,2710,2394,3034,2430,3185,3034,3012,2952,2694,2694,2211,2145,1963,2095,2173,1999,2230,2313,2065,2167,1748,1809,1211,1400,821,857,451,603,390,534
50,6,115,California,Yuba County,12,39819,38849,3162,2953,3123,3108,3052,2917,2758,2428,3002,2434,3254,2998,3043,3007,2835,2738,2310,2224,1960,2047,2122,2039,2253,2287,2097,2247,1816,1853,1296,1495,858,920,458,608,420,546
