STATE,COUNTY,STNAME,COUNTY_NAME,YEAR,AGEGRP,POPULATION,GENDER
6,45,California,Mendocino,9,14,1997,F
6,45,California,Mendocino,9,15,1388,F
6,45,California,Mendocino,9,16,1243,F
6,45,California,Mendocino,9,17,1145,F
6,45,California,Mendocino,9,18,1208,F
6,45,California,Mendocino,9,99,43560,F
6,45,California,Mendocino,10,0,570,F
6,45,California,Mendocino,10,1,1975,F
6,45,California,Mendocino,10,2,2531,F
6,45,California,Mendocino,10,3,2671,F
6,45,California,Mendocino,10,4,2836,F
6,45,California,Mendocino,10,5,2355,F
6,45,California,Mendocino,10,6,2475,F
6,45,California,Mendocino,10,7,2375,F
6,45,California,Mendocino,10,8,2558,F
6,45,California,Mendocino,10,9,2509,F
6,45,California,Mendocino,10,10,3161,F
6,45,California,Mendocino,10,11,3545,F
6,45,California,Mendocino,10,12,3808,F
6,45,California,Mendocino,10,13,3203,F
6,45,California,Mendocino,10,14,2128,F
6,45,California,Mendocino,10,15,1401,F
6,45,California,Mendocino,10,16,1225,F
6,45,California,Mendocino,10,17,1151,F
6,45,California,Mendocino,10,18,1250,F
6,45,California,Mendocino,10,99,43727,F
6,45,California,Mendocino,11,0,506,F
6,45,California,Mendocino,11,1,2055,F
6,45,California,Mendocino,11,2,2504,F
6,45,California,Mendocino,11,3,2665,F
6,45,California,Mendocino,11,4,2721,F
6,45,California,Mendocino,11,5,2280,F
6,45,California,Mendocino,11,6,2604,F
6,45,California,Mendocino,11,7,2425,F
6,45,California,Mendocino,11,8,2536,F
6,45,California,Mendocino,11,9,2406,F
6,45,California,Mendocino,11,10,3083,F
6,45,California,Mendocino,11,11,3428,F
6,45,California,Mendocino,11,12,3894,F
6,45,California,Mendocino,11,13,3406,F
6,45,California,Mendocino,11,14,2252,F
6,45,California,Mendocino,11,15,1454,F
6,45,California,Mendocino,11,16,1185,F
6,45,California,Mendocino,11,17,1106,F
6,45,California,Mendocino,11,18,1294,F
6,45,California,Mendocino,11,99,43804,F
6,45,California,Mendocino,12,0,504,F
6,45,California,Mendocino,12,1,2057,F
6,45,California,Mendocino,12,2,2603,F
6,45,California,Mendocino,12,3,2655,F
6,45,California,Mendocino,12,4,2622,F
6,45,California,Mendocino,12,5,2239,F
6,45,California,Mendocino,12,6,2652,F
6,45,California,Mendocino,12,7,2495,F
6,45,California,Mendocino,12,8,2450,F
6,45,California,Mendocino,12,9,2483,F
6,45,California,Mendocino,12,10,2921,F
6,45,California,Mendocino,12,11,3428,F
6,45,California,Mendocino,12,12,3796,F
6,45,California,Mendocino,12,13,3594,F
6,45,California,Mendocino,12,14,2345,F
6,45,California,Mendocino,12,15,1497,F
6,45,California,Mendocino,12,16,1168,F
6,45,California,Mendocino,12,17,1046,F
6,45,California,Mendocino,12,18,1303,F
6,45,California,Mendocino,12,99,43858,F
6,45,California,Mendocino,13,0,498,F
6,45,California,Mendocino,13,1,2039,F
6,45,California,Mendocino,13,2,2592,F
6,45,California,Mendocino,13,3,2651,F
6,45,California,Mendocino,13,4,2622,F
6,45,California,Mendocino,13,5,2243,F
6,45,California,Mendocino,13,6,2659,F
6,45,California,Mendocino,13,7,2509,F
6,45,California,Mendocino,13,8,2429,F
6,45,California,Mendocino,13,9,2484,F
6,45,California,Mendocino,13,10,2901,F
6,45,California,Mendocino,13,11,3422,F
6,45,California,Mendocino,13,12,3806,F
6,45,California,Mendocino,13,13,3617,F
6,45,California,Mendocino,13,14,2354,F
6,45,California,Mendocino,13,15,1502,F
6,45,California,Mendocino,13,16,1162,F
6,45,California,Mendocino,13,17,1043,F
6,45,California,Mendocino,13,18,1307,F
6,45,California,Mendocino,13,99,43840,F
6,47,California,Merced,1,0,1786,F
6,47,California,Merced,1,1,7415,F
6,47,California,Merced,1,2,10412,F
6,47,California,Merced,1,3,10034,F
6,47,California,Merced,1,4,9334,F
6,47,California,Merced,1,5,6966,F
6,47,California,Merced,1,6,6913,F
6,47,California,Merced,1,7,7200,F
6,47,California,Merced,1,8,7953,F
6,47,California,Merced,1,9,7399,F
6,47,California,Merced,1,10,6288,F
6,47,California,Merced,1,11,5171,F
6,47,California,Merced,1,12,4116,F
6,47,California,Merced,1,13,3491,F
6,47,California,Merced,1,14,3227,F
6,47,California,Merced,1,15,2854,F
6,47,California,Merced,1,16,2345,F
6,47,California,Merced,1,17,1577,F
6,47,California,Merced,1,18,1430,F
6,47,California,Merced,1,99,105911,F
6,47,California,Merced,2,0,1825,F
6,47,California,Merced,2,1,7409,F
6,47,California,Merced,2,2,10408,F
6,47,California,Merced,2,3,10130,F
6,47,California,Merced,2,4,9376,F
6,47,California,Merced,2,5,7051,F
6,47,California,Merced,2,6,6918,F
6,47,California,Merced,2,7,7242,F
6,47,California,Merced,2,8,7965,F
6,47,California,Merced,2,9,7436,F
6,47,California,Merced,2,10,6325,F
6,47,California,Merced,2,11,5221,F
6,47,California,Merced,2,12,4136,F
6,47,California,Merced,2,13,3509,F
6,47,California,Merced,2,14,3225,F
6,47,California,Merced,2,15,2851,F
6,47,California,Merced,2,16,2352,F
6,47,California,Merced,2,17,1587,F
6,47,California,Merced,2,18,1437,F
6,47,California,Merced,2,99,106403,F
6,47,California,Merced,3,0,1905,F
6,47,California,Merced,3,1,7426,F
6,47,California,Merced,3,2,10533,F
6,47,California,Merced,3,3,10499,F
6,47,California,Merced,3,4,9538,F
6,47,California,Merced,3,5,7569,F
6,47,California,Merced,3,6,7130,F
6,47,California,Merced,3,7,7527,F
6,47,California,Merced,3,8,8014,F
6,47,California,Merced,3,9,7749,F
6,47,California,Merced,3,10,6627,F
6,47,California,Merced,3,11,5564,F
6,47,California,Merced,3,12,4304,F
6,47,California,Merced,3,13,3618,F
6,47,California,Merced,3,14,3266,F
6,47,California,Merced,3,15,2847,F
6,47,California,Merced,3,16,2302,F
6,47,California,Merced,3,17,1612,F
6,47,California,Merced,3,18,1434,F
6,47,California,Merced,3,99,109464,F
6,47,California,Merced,4,0,1923,F
6,47,California,Merced,4,1,7722,F
6,47,California,Merced,4,2,10372,F
6,47,California,Merced,4,3,11014,F
6,47,California,Merced,4,4,9847,F
6,47,California,Merced,4,5,8029,F
6,47,California,Merced,4,6,7278,F
6,47,California,Merced,4,7,7880,F
6,47,California,Merced,4,8,7892,F
6,47,California,Merced,4,9,8132,F
6,47,California,Merced,4,10,6870,F
6,47,California,Merced,4,11,5702,F
6,47,California,Merced,4,12,4734,F
6,47,California,Merced,4,13,3727,F
6,47,California,Merced,4,14,3295,F
6,47,California,Merced,4,15,2782,F
6,47,California,Merced,4,16,2321,F
6,47,California,Merced,4,17,1684,F
6,47,California,Merced,4,18,1402,F
6,47,California,Merced,4,99,112606,F
6,47,California,Merced,5,0,2051,F
6,47,California,Merced,5,1,7881,F
6,47,California,Merced,5,2,10270,F
6,47,California,Merced,5,3,11314,F
6,47,California,Merced,5,4,10079,F
6,47,California,Merced,5,5,8504,F
6,47,California,Merced,5,6,7453,F
6,47,California,Merced,5,7,7983,F
6,47,California,Merced,5,8,7942,F
6,47,California,Merced,5,9,8338,F
6,47,California,Merced,5,10,7149,F
6,47,California,Merced,5,11,5955,F
6,47,California,Merced,5,12,4958,F
6,47,California,Merced,5,13,3823,F
6,47,California,Merced,5,14,3358,F
6,47,California,Merced,5,15,2749,F
6,47,California,Merced,5,16,2323,F
6,47,California,Merced,5,17,1742,F
6,47,California,Merced,5,18,1534,F
6,47,California,Merced,5,99,115406,F
6,47,California,Merced,6,0,2064,F
6,47,California,Merced,6,1,8197,F
6,47,California,Merced,6,2,10159,F
6,47,California,Merced,6,3,11539,F
6,47,California,Merced,6,4,10466,F
6,47,California,Merced,6,5,8736,F
6,47,California,Merced,6,6,7806,F
6,47,California,Merced,6,7,8072,F
6,47,California,Merced,6,8,8075,F
6,47,California,Merced,6,9,8430,F
6,47,California,Merced,6,10,7376,F
6,47,California,Merced,6,11,6264,F
6,47,California,Merced,6,12,5099,F
6,47,California,Merced,6,13,4004,F
6,47,California,Merced,6,14,3337,F
6,47,California,Merced,6,15,2759,F
6,47,California,Merced,6,16,2342,F
6,47,California,Merced,6,17,1735,F
6,47,California,Merced,6,18,1581,F
6,47,California,Merced,6,99,118041,F
6,47,California,Merced,7,0,2121,F
6,47,California,Merced,7,1,8476,F
6,47,California,Merced,7,2,10105,F
6,47,California,Merced,7,3,11621,F
6,47,California,Merced,7,4,10818,F
6,47,California,Merced,7,5,9033,F
6,47,California,Merced,7,6,8141,F
6,47,California,Merced,7,7,8037,F
6,47,California,Merced,7,8,8238,F
6,47,California,Merced,7,9,8452,F
6,47,California,Merced,7,10,7649,F
6,47,California,Merced,7,11,6454,F
6,47,California,Merced,7,12,5348,F
6,47,California,Merced,7,13,4130,F
6,47,California,Merced,7,14,3456,F
6,47,California,Merced,7,15,2809,F
6,47,California,Merced,7,16,2404,F
6,47,California,Merced,7,17,1801,F
6,47,California,Merced,7,18,1635,F
6,47,California,Merced,7,99,120728,F
6,47,California,Merced,8,0,2152,F
6,47,California,Merced,8,1,8583,F
6,47,California,Merced,8,2,10102,F
6,47,California,Merced,8,3,11550,F
6,47,California,Merced,8,4,11143,F
6,47,California,Merced,8,5,9090,F
6,47,California,Merced,8,6,8401,F
6,47,California,Merced,8,7,8008,F
6,47,California,Merced,8,8,8253,F
6,47,California,Merced,8,9,8350,F
6,47,California,Merced,8,10,7826,F
6,47,California,Merced,8,11,6652,F
6,47,California,Merced,8,12,5504,F
6,47,California,Merced,8,13,4237,F
6,47,California,Merced,8,14,3496,F
6,47,California,Merced,8,15,2874,F
6,47,California,Merced,8,16,2336,F
6,47,California,Merced,8,17,1788,F
6,47,California,Merced,8,18,1688,F
6,47,California,Merced,8,99,122033,F
6,47,California,Merced,9,0,2163,F
6,47,California,Merced,9,1,8663,F
6,47,California,Merced,9,2,10260,F
6,47,California,Merced,9,3,11269,F
6,47,California,Merced,9,4,11437,F
6,47,California,Merced,9,5,9213,F
6,47,California,Merced,9,6,8612,F
6,47,California,Merced,9,7,8038,F
6,47,California,Merced,9,8,8383,F
6,47,California,Merced,9,9,8073,F
6,47,California,Merced,9,10,8041,F
6,47,California,Merced,9,11,6823,F
6,47,California,Merced,9,12,5670,F
6,47,California,Merced,9,13,4558,F
6,47,California,Merced,9,14,3549,F
6,47,California,Merced,9,15,2894,F
6,47,California,Merced,9,16,2325,F
6,47,California,Merced,9,17,1820,F
6,47,California,Merced,9,18,1783,F
6,47,California,Merced,9,99,123574,F
6,47,California,Merced,10,0,2153,F
6,47,California,Merced,10,1,8694,F
6,47,California,Merced,10,2,10359,F
6,47,California,Merced,10,3,11041,F
6,47,California,Merced,10,4,11560,F
6,47,California,Merced,10,5,9262,F
6,47,California,Merced,10,6,8678,F
6,47,California,Merced,10,7,8053,F
6,47,California,Merced,10,8,8306,F
6,47,California,Merced,10,9,7854,F
6,47,California,Merced,10,10,8147,F
6,47,California,Merced,10,11,7042,F
6,47,California,Merced,10,12,5865,F
6,47,California,Merced,10,13,4810,F
6,47,California,Merced,10,14,3663,F
6,47,California,Merced,10,15,2964,F
6,47,California,Merced,10,16,2332,F
6,47,California,Merced,10,17,1800,F
6,47,California,Merced,10,18,1870,F
6,47,California,Merced,10,99,124453,F
6,47,California,Merced,11,0,2110,F
6,47,California,Merced,11,1,8666,F
6,47,California,Merced,11,2,10478,F
6,47,California,Merced,11,3,10731,F
6,47,California,Merced,11,4,11616,F
6,47,California,Merced,11,5,9432,F
6,47,California,Merced,11,6,8614,F
6,47,California,Merced,11,7,8152,F
6,47,California,Merced,11,8,8140,F
6,47,California,Merced,11,9,7818,F
6,47,California,Merced,11,10,8143,F
6,47,California,Merced,11,11,7221,F
6,47,California,Merced,11,12,6069,F
6,47,California,Merced,11,13,4962,F
6,47,California,Merced,11,14,3907,F
6,47,California,Merced,11,15,2973,F
6,47,California,Merced,11,16,2395,F
6,47,California,Merced,11,17,1864,F
6,47,California,Merced,11,18,1901,F
6,47,California,Merced,11,99,125192,F
6,47,California,Merced,12,0,2062,F
6,47,California,Merced,12,1,8757,F
6,47,California,Merced,12,2,10855,F
6,47,California,Merced,12,3,10728,F
6,47,California,Merced,12,4,11729,F
6,47,California,Merced,12,5,9682,F
6,47,California,Merced,12,6,8777,F
6,47,California,Merced,12,7,8290,F
6,47,California,Merced,12,8,8113,F
6,47,California,Merced,12,9,7749,F
6,47,California,Merced,12,10,8128,F
6,47,California,Merced,12,11,7409,F
6,47,California,Merced,12,12,6231,F
6,47,California,Merced,12,13,5189,F
6,47,California,Merced,12,14,4000,F
6,47,California,Merced,12,15,3010,F
6,47,California,Merced,12,16,2477,F
6,47,California,Merced,12,17,1913,F
6,47,California,Merced,12,18,1957,F
6,47,California,Merced,12,99,127056,F
6,47,California,Merced,13,0,2072,F
6,47,California,Merced,13,1,8775,F
6,47,California,Merced,13,2,10916,F
6,47,California,Merced,13,3,10776,F
6,47,California,Merced,13,4,11735,F
6,47,California,Merced,13,5,9734,F
6,47,California,Merced,13,6,8794,F
6,47,California,Merced,13,7,8331,F
6,47,California,Merced,13,8,8108,F
6,47,California,Merced,13,9,7772,F
6,47,California,Merced,13,10,8124,F
6,47,California,Merced,13,11,7450,F
6,47,California,Merced,13,12,6277,F
6,47,California,Merced,13,13,5246,F
6,47,California,Merced,13,14,4030,F
6,47,California,Merced,13,15,3025,F
6,47,California,Merced,13,16,2475,F
6,47,California,Merced,13,17,1914,F
6,47,California,Merced,13,18,1975,F
6,47,California,Merced,13,99,127529,F
6,49,California,Modoc,1,0,44,F
6,49,California,Modoc,1,1,204,F
6,49,California,Modoc,1,2,295,F
6,49,California,Modoc,1,3,342,F
6,49,California,Modoc,1,4,318,F
6,49,California,Modoc,1,5,168,F
6,49,California,Modoc,1,6,198,F
6,49,California,Modoc,1,7,238,F
6,49,California,Modoc,1,8,313,F
6,49,California,Modoc,1,9,352,F
6,49,California,Modoc,1,10,374,F
6,49,California,Modoc,1,11,383,F
6,49,California,Modoc,1,12,289,F
6,49,California,Modoc,1,13,253,F
6,49,California,Modoc,1,14,237,F
6,49,California,Modoc,1,15,214,F
6,49,California,Modoc,1,16,218,F
6,49,California,Modoc,1,17,112,F
6,49,California,Modoc,1,18,106,F
6,49,California,Modoc,1,99,4658,F
6,49,California,Modoc,2,0,44,F
6,49,California,Modoc,2,1,204,F
6,49,California,Modoc,2,2,292,F
6,49,California,Modoc,2,3,342,F
6,49,California,Modoc,2,4,318,F
6,49,California,Modoc,2,5,168,F
6,49,California,Modoc,2,6,196,F
6,49,California,Modoc,2,7,237,F
6,49,California,Modoc,2,8,310,F
6,49,California,Modoc,2,9,349,F
6,49,California,Modoc,2,10,372,F
6,49,California,Modoc,2,11,384,F
6,49,California,Modoc,2,12,287,F
6,49,California,Modoc,2,13,252,F
6,49,California,Modoc,2,14,237,F
6,49,California,Modoc,2,15,215,F
6,49,California,Modoc,2,16,216,F
6,49,California,Modoc,2,17,113,F
6,49,California,Modoc,2,18,106,F
6,49,California,Modoc,2,99,4642,F
6,49,California,Modoc,3,0,42,F
6,49,California,Modoc,3,1,196,F
6,49,California,Modoc,3,2,298,F
6,49,California,Modoc,3,3,332,F
6,49,California,Modoc,3,4,305,F
6,49,California,Modoc,3,5,177,F
6,49,California,Modoc,3,6,177,F
6,49,California,Modoc,3,7,221,F
6,49,California,Modoc,3,8,308,F
6,49,California,Modoc,3,9,351,F
6,49,California,Modoc,3,10,372,F
6,49,California,Modoc,3,11,388,F
6,49,California,Modoc,3,12,315,F
6,49,California,Modoc,3,13,257,F
6,49,California,Modoc,3,14,238,F
6,49,California,Modoc,3,15,208,F
6,49,California,Modoc,3,16,202,F
6,49,California,Modoc,3,17,128,F
6,49,California,Modoc,3,18,99,F
6,49,California,Modoc,3,99,4614,F
6,49,California,Modoc,4,0,35,F
6,49,California,Modoc,4,1,203,F
6,49,California,Modoc,4,2,282,F
6,49,California,Modoc,4,3,321,F
6,49,California,Modoc,4,4,329,F
6,49,California,Modoc,4,5,161,F
6,49,California,Modoc,4,6,176,F
6,49,California,Modoc,4,7,230,F
6,49,California,Modoc,4,8,293,F
6,49,California,Modoc,4,9,351,F
6,49,California,Modoc,4,10,373,F
6,49,California,Modoc,4,11,364,F
6,49,California,Modoc,4,12,333,F
6,49,California,Modoc,4,13,271,F
6,49,California,Modoc,4,14,226,F
6,49,California,Modoc,4,15,206,F
6,49,California,Modoc,4,16,211,F
6,49,California,Modoc,4,17,142,F
6,49,California,Modoc,4,18,99,F
6,49,California,Modoc,4,99,4606,F
6,49,California,Modoc,5,0,51,F
6,49,California,Modoc,5,1,190,F
6,49,California,Modoc,5,2,287,F
6,49,California,Modoc,5,3,330,F
6,49,California,Modoc,5,4,308,F
6,49,California,Modoc,5,5,190,F
6,49,California,Modoc,5,6,179,F
6,49,California,Modoc,5,7,227,F
6,49,California,Modoc,5,8,270,F
6,49,California,Modoc,5,9,348,F
6,49,California,Modoc,5,10,357,F
6,49,California,Modoc,5,11,392,F
6,49,California,Modoc,5,12,366,F
6,49,California,Modoc,5,13,284,F
6,49,California,Modoc,5,14,234,F
6,49,California,Modoc,5,15,216,F
6,49,California,Modoc,5,16,194,F
6,49,California,Modoc,5,17,144,F
6,49,California,Modoc,5,18,103,F
6,49,California,Modoc,5,99,4670,F
6,49,California,Modoc,6,0,49,F
6,49,California,Modoc,6,1,193,F
6,49,California,Modoc,6,2,280,F
6,49,California,Modoc,6,3,323,F
6,49,California,Modoc,6,4,303,F
6,49,California,Modoc,6,5,198,F
6,49,California,Modoc,6,6,190,F
6,49,California,Modoc,6,7,242,F
6,49,California,Modoc,6,8,251,F
6,49,California,Modoc,6,9,328,F
6,49,California,Modoc,6,10,380,F
6,49,California,Modoc,6,11,390,F
6,49,California,Modoc,6,12,392,F
6,49,California,Modoc,6,13,308,F
6,49,California,Modoc,6,14,243,F
6,49,California,Modoc,6,15,206,F
6,49,California,Modoc,6,16,189,F
6,49,California,Modoc,6,17,153,F
6,49,California,Modoc,6,18,95,F
6,49,California,Modoc,6,99,4713,F
6,49,California,Modoc,7,0,52,F
6,49,California,Modoc,7,1,187,F
6,49,California,Modoc,7,2,276,F
6,49,California,Modoc,7,3,306,F
6,49,California,Modoc,7,4,306,F
6,49,California,Modoc,7,5,202,F
6,49,California,Modoc,7,6,193,F
6,49,California,Modoc,7,7,246,F
6,49,California,Modoc,7,8,239,F
6,49,California,Modoc,7,9,333,F
6,49,California,Modoc,7,10,367,F
6,49,California,Modoc,7,11,376,F
6,49,California,Modoc,7,12,406,F
6,49,California,Modoc,7,13,315,F
6,49,California,Modoc,7,14,249,F
6,49,California,Modoc,7,15,215,F
6,49,California,Modoc,7,16,168,F
6,49,California,Modoc,7,17,164,F
6,49,California,Modoc,7,18,92,F
6,49,California,Modoc,7,99,4692,F
6,49,California,Modoc,8,0,54,F
6,49,California,Modoc,8,1,184,F
6,49,California,Modoc,8,2,272,F
6,49,California,Modoc,8,3,321,F
6,49,California,Modoc,8,4,305,F
6,49,California,Modoc,8,5,188,F
6,49,California,Modoc,8,6,197,F
6,49,California,Modoc,8,7,222,F
6,49,California,Modoc,8,8,245,F
6,49,California,Modoc,8,9,334,F
6,49,California,Modoc,8,10,381,F
6,49,California,Modoc,8,11,372,F
6,49,California,Modoc,8,12,425,F
6,49,California,Modoc,8,13,351,F
6,49,California,Modoc,8,14,240,F
6,49,California,Modoc,8,15,212,F
6,49,California,Modoc,8,16,173,F
6,49,California,Modoc,8,17,156,F
6,49,California,Modoc,8,18,93,F
6,49,California,Modoc,8,99,4725,F
6,49,California,Modoc,9,0,51,F
6,49,California,Modoc,9,1,193,F
6,49,California,Modoc,9,2,282,F
6,49,California,Modoc,9,3,292,F
6,49,California,Modoc,9,4,290,F
6,49,California,Modoc,9,5,185,F
6,49,California,Modoc,9,6,193,F
6,49,California,Modoc,9,7,221,F
6,49,California,Modoc,9,8,245,F
6,49,California,Modoc,9,9,324,F
6,49,California,Modoc,9,10,371,F
6,49,California,Modoc,9,11,387,F
6,49,California,Modoc,9,12,384,F
6,49,California,Modoc,9,13,376,F
6,49,California,Modoc,9,14,261,F
6,49,California,Modoc,9,15,210,F
6,49,California,Modoc,9,16,156,F
6,49,California,Modoc,9,17,160,F
6,49,California,Modoc,9,18,110,F
6,49,California,Modoc,9,99,4691,F
6,49,California,Modoc,10,0,51,F
6,49,California,Modoc,10,1,188,F
6,49,California,Modoc,10,2,278,F
6,49,California,Modoc,10,3,319,F
6,49,California,Modoc,10,4,295,F
6,49,California,Modoc,10,5,180,F
6,49,California,Modoc,10,6,197,F
6,49,California,Modoc,10,7,217,F
6,49,California,Modoc,10,8,223,F
6,49,California,Modoc,10,9,313,F
6,49,California,Modoc,10,10,382,F
6,49,California,Modoc,10,11,381,F
6,49,California,Modoc,10,12,422,F
6,49,California,Modoc,10,13,387,F
6,49,California,Modoc,10,14,269,F
6,49,California,Modoc,10,15,225,F
6,49,California,Modoc,10,16,143,F
6,49,California,Modoc,10,17,141,F
6,49,California,Modoc,10,18,122,F
6,49,California,Modoc,10,99,4733,F
6,49,California,Modoc,11,0,56,F
6,49,California,Modoc,11,1,207,F
6,49,California,Modoc,11,2,283,F
6,49,California,Modoc,11,3,308,F
6,49,California,Modoc,11,4,286,F
6,49,California,Modoc,11,5,193,F
6,49,California,Modoc,11,6,200,F
6,49,California,Modoc,11,7,233,F
6,49,California,Modoc,11,8,217,F
6,49,California,Modoc,11,9,290,F
6,49,California,Modoc,11,10,359,F
6,49,California,Modoc,11,11,401,F
6,49,California,Modoc,11,12,432,F
6,49,California,Modoc,11,13,395,F
6,49,California,Modoc,11,14,289,F
6,49,California,Modoc,11,15,230,F
6,49,California,Modoc,11,16,151,F
6,49,California,Modoc,11,17,148,F
6,49,California,Modoc,11,18,124,F
6,49,California,Modoc,11,99,4802,F
6,49,California,Modoc,12,0,52,F
6,49,California,Modoc,12,1,222,F
6,49,California,Modoc,12,2,267,F
6,49,California,Modoc,12,3,304,F
6,49,California,Modoc,12,4,293,F
6,49,California,Modoc,12,5,207,F
6,49,California,Modoc,12,6,204,F
6,49,California,Modoc,12,7,239,F
6,49,California,Modoc,12,8,211,F
6,49,California,Modoc,12,9,281,F
6,49,California,Modoc,12,10,364,F
6,49,California,Modoc,12,11,385,F
6,49,California,Modoc,12,12,411,F
6,49,California,Modoc,12,13,409,F
6,49,California,Modoc,12,14,305,F
6,49,California,Modoc,12,15,231,F
6,49,California,Modoc,12,16,176,F
6,49,California,Modoc,12,17,121,F
6,49,California,Modoc,12,18,126,F
6,49,California,Modoc,12,99,4808,F
6,49,California,Modoc,13,0,50,F
6,49,California,Modoc,13,1,223,F
6,49,California,Modoc,13,2,269,F
6,49,California,Modoc,13,3,302,F
6,49,California,Modoc,13,4,294,F
6,49,California,Modoc,13,5,209,F
6,49,California,Modoc,13,6,198,F
6,49,California,Modoc,13,7,239,F
6,49,California,Modoc,13,8,216,F
6,49,California,Modoc,13,9,279,F
6,49,California,Modoc,13,10,359,F
6,49,California,Modoc,13,11,384,F
6,49,California,Modoc,13,12,411,F
6,49,California,Modoc,13,13,412,F
6,49,California,Modoc,13,14,306,F
6,49,California,Modoc,13,15,229,F
6,49,California,Modoc,13,16,173,F
6,49,California,Modoc,13,17,118,F
6,49,California,Modoc,13,18,126,F
6,49,California,Modoc,13,99,4797,F
6,51,California,Mono,1,0,83,F
6,51,California,Mono,1,1,277,F
6,51,California,Mono,1,2,449,F
6,51,California,Mono,1,3,381,F
6,51,California,Mono,1,4,352,F
6,51,California,Mono,1,5,374,F
6,51,California,Mono,1,6,401,F
6,51,California,Mono,1,7,391,F
6,51,California,Mono,1,8,537,F
6,51,California,Mono,1,9,577,F
6,51,California,Mono,1,10,546,F
6,51,California,Mono,1,11,405,F
6,51,California,Mono,1,12,322,F
6,51,California,Mono,1,13,255,F
6,51,California,Mono,1,14,164,F
6,51,California,Mono,1,15,129,F
6,51,California,Mono,1,16,79,F
6,51,California,Mono,1,17,32,F
6,51,California,Mono,1,18,34,F
6,51,California,Mono,1,99,5788,F
6,51,California,Mono,2,0,86,F
6,51,California,Mono,2,1,278,F
6,51,California,Mono,2,2,451,F
6,51,California,Mono,2,3,383,F
6,51,California,Mono,2,4,353,F
6,51,California,Mono,2,5,380,F
6,51,California,Mono,2,6,399,F
6,51,California,Mono,2,7,395,F
6,51,California,Mono,2,8,536,F
6,51,California,Mono,2,9,583,F
6,51,California,Mono,2,10,550,F
6,51,California,Mono,2,11,409,F
6,51,California,Mono,2,12,323,F
6,51,California,Mono,2,13,256,F
6,51,California,Mono,2,14,166,F
6,51,California,Mono,2,15,129,F
6,51,California,Mono,2,16,81,F
6,51,California,Mono,2,17,32,F
6,51,California,Mono,2,18,34,F
6,51,California,Mono,2,99,5824,F
6,51,California,Mono,3,0,64,F
6,51,California,Mono,3,1,300,F
6,51,California,Mono,3,2,451,F
6,51,California,Mono,3,3,419,F
6,51,California,Mono,3,4,383,F
6,51,California,Mono,3,5,418,F
6,51,California,Mono,3,6,416,F
6,51,California,Mono,3,7,410,F
6,51,California,Mono,3,8,508,F
6,51,California,Mono,3,9,575,F
6,51,California,Mono,3,10,608,F
6,51,California,Mono,3,11,448,F
6,51,California,Mono,3,12,318,F
6,51,California,Mono,3,13,271,F
6,51,California,Mono,3,14,160,F
6,51,California,Mono,3,15,115,F
6,51,California,Mono,3,16,72,F
6,51,California,Mono,3,17,40,F
6,51,California,Mono,3,18,38,F
6,51,California,Mono,3,99,6014,F
6,51,California,Mono,4,0,98,F
6,51,California,Mono,4,1,286,F
6,51,California,Mono,4,2,430,F
6,51,California,Mono,4,3,435,F
6,51,California,Mono,4,4,395,F
6,51,California,Mono,4,5,435,F
6,51,California,Mono,4,6,446,F
6,51,California,Mono,4,7,424,F
6,51,California,Mono,4,8,452,F
6,51,California,Mono,4,9,614,F
6,51,California,Mono,4,10,597,F
6,51,California,Mono,4,11,476,F
6,51,California,Mono,4,12,341,F
6,51,California,Mono,4,13,283,F
6,51,California,Mono,4,14,167,F
6,51,California,Mono,4,15,104,F
6,51,California,Mono,4,16,73,F
6,51,California,Mono,4,17,39,F
6,51,California,Mono,4,18,33,F
6,51,California,Mono,4,99,6128,F
6,51,California,Mono,5,0,78,F
6,51,California,Mono,5,1,295,F
6,51,California,Mono,5,2,385,F
6,51,California,Mono,5,3,456,F
6,51,California,Mono,5,4,380,F
6,51,California,Mono,5,5,422,F
6,51,California,Mono,5,6,447,F
6,51,California,Mono,5,7,457,F
6,51,California,Mono,5,8,412,F
6,51,California,Mono,5,9,611,F
6,51,California,Mono,5,10,609,F
6,51,California,Mono,5,11,508,F
6,51,California,Mono,5,12,342,F
6,51,California,Mono,5,13,309,F
6,51,California,Mono,5,14,185,F
6,51,California,Mono,5,15,93,F
6,51,California,Mono,5,16,72,F
6,51,California,Mono,5,17,40,F
6,51,California,Mono,5,18,33,F
6,51,California,Mono,5,99,6134,F
6,51,California,Mono,6,0,87,F
6,51,California,Mono,6,1,292,F
6,51,California,Mono,6,2,366,F
6,51,California,Mono,6,3,458,F
6,51,California,Mono,6,4,356,F
6,51,California,Mono,6,5,434,F
6,51,California,Mono,6,6,476,F
6,51,California,Mono,6,7,443,F
6,51,California,Mono,6,8,369,F
6,51,California,Mono,6,9,610,F
6,51,California,Mono,6,10,579,F
6,51,California,Mono,6,11,541,F
6,51,California,Mono,6,12,367,F
6,51,California,Mono,6,13,322,F
6,51,California,Mono,6,14,175,F
6,51,California,Mono,6,15,104,F
6,51,California,Mono,6,16,57,F
6,51,California,Mono,6,17,38,F
6,51,California,Mono,6,18,33,F
6,51,California,Mono,6,99,6107,F
6,51,California,Mono,7,0,103,F
6,51,California,Mono,7,1,278,F
6,51,California,Mono,7,2,376,F
6,51,California,Mono,7,3,440,F
6,51,California,Mono,7,4,374,F
